1	0	0	11	12	1408	82.79536	1.01769	80.69498	84.68931
1	0	0	11	13	1408	82.34436	1.02866	80.22344	84.26058
1	0	0	11	14	1408	81.58682	1.04672	79.43211	83.53968
1	0	0	11	15	1408	81.20468	1.05568	79.03321	83.17572
1	0	0	11	16	1408	80.43606	1.07330	78.23163	82.44288
1	0	0	11	17	1408	79.27816	1.09870	77.02633	81.33667
1	0	0	11	18	1408	78.96696	1.10535	76.70273	81.03901
1	0	0	11	19	1408	78.73041	1.11045	76.45667	80.81283
1	0	0	11	20	1408	78.33015	1.11914	76.04014	80.43021
1	0	0	11	21	1408	77.92324	1.12802	75.61655	80.04130
1	0	0	11	22	1408	77.42560	1.13897	75.09832	79.56579
1	0	0	11	23	1408	76.32496	1.16296	73.95250	78.51366
1	0	0	11	24	1408	76.06237	1.16880	73.67888	78.26284
1	0	0	11	25	1408	75.70485	1.19033	73.27755	77.94587
1	0	0	11	26	1408	.	.	.	.
1	0	0	11	27	1408	.	.	.	.
1	0	0	11	28	1408	.	.	.	.
1	0	0	11	29	1408	.	.	.	.
1	0	0	11	30	1408	.	.	.	.
1	0	0	11	31	1408	.	.	.	.
1	0	0	11	32	1408	.	.	.	.
1	0	0	11	33	1408	.	.	.	.
1	0	0	11	34	1408	.	.	.	.
1	0	0	11	35	1408	.	.	.	.
1	0	0	12	0	1536	99.67384	0.14562	99.21819	99.86411
1	0	0	12	1	1536	98.30038	0.33048	97.51372	98.83962
1	0	0	12	2	1536	95.28483	0.54244	94.09632	96.23887
1	0	0	12	3	1536	92.72200	0.66521	91.30003	93.91934
1	0	0	12	4	1536	90.61243	0.74733	89.03465	91.97351
1	0	0	12	5	1536	88.88964	0.80589	87.20099	90.36793
1	0	0	12	6	1536	87.02459	0.86262	85.22880	88.61683
1	0	0	12	7	1536	85.95352	0.89259	84.10124	87.60613
1	0	0	12	8	1536	84.74196	0.92457	82.82952	86.45909
1	0	0	12	9	1536	83.86170	0.94665	81.90776	85.62346
1	0	0	12	10	1536	82.63595	0.97590	80.62712	84.45695
1	0	0	12	11	1536	80.99349	1.01246	78.91629	82.88873
1	0	0	12	12	1536	80.44368	1.02408	78.34481	82.36257
1	0	0	12	13	1536	79.95929	1.03415	77.84162	81.89868
1	0	0	12	14	1536	79.47195	1.04412	77.33567	81.43165
1	0	0	12	15	1536	78.70174	1.05951	76.53676	80.69281
1	0	0	12	16	1536	78.27842	1.06781	76.09797	80.28642
1	0	0	12	17	1536	77.92147	1.07481	75.72797	79.94372
